legacy_id,full_name,email,dob,sex,bsn,phone,city,weight,weight_unit,height_cm,status,signup_date,source
recof3jxr0czjYRlG,Emre Ivanov,emre.ivanov@protonmail.com,2004-10-21,f,,,Utrecht,122.3,kg,182,paused,04/08/2022,campaign_expat_2023
recpQ0kLtT5BOPelQ,Lisa Wang,lisa.wang@gmail.com,01/10/1974,Male,690432173,+31618026288,Delft,83.2,kg,176,active ,2024-12-07,campaign_expat_2023
recJDpF8TvjQgRjYN,Oliver Mulder,oliver.mulder@hotmail.com,1978-05-24,f,221965117,06-90363847,Tilburg,167.1,lbs,167,Active,2024-11-20,import
recDrskeLruD2NfzT,Kasia Dijkstra,kasia.dijkstra@hotmail.com,1991-03-01,female,,06-42975103,Haarlem,83.8,kg,153,lead,09-01-2023,campaign_expat_2023
rec3L1Vtq6ZCYO8o0,Mohammed Meijer,mohammed.meijer@ziggo.nl,1966-06-11,female,272208657,0627901322,Groningen,96.6,kg,190,Active,2025-05-03,referral
rectXYOILHQ3tPBUD,Ahmed Taylor,ahmed.taylor@outlook.com,03/25/1993,f,888929584,+31659379239,Zwolle,85.9,kg,161,churned,2022-03-16,typeform
recnWi4g4ihUXPlB3,Sophie Mulder,sophie.mulder@icloud.com,25-07-1995,female,757345037,+31609411214,Maastricht,73.9,kg,153,on hold,2023-02-24,typeform
recCnLPjcmkhC9rzF,Priya Ivanov,PRIYA.IVANOV@ZIGGO.NL,1973-01-26,M,,06-54158851,Dordrecht,153.4,kg,194,ACTIEF,2023-03-03,referral
recDYjhEnIK30czhI,Olga Sharma,olga.sharma@live.nl,1995-01-07,female,243067896,0672428103,Breda,123.8,kg,191,active ,2024-09-12,campaign_expat_2023
recyyifTkfJiQZXmo,Hendrik de Groot,hendrik.degroot@protonmail.com,1977-01-06,m,,06-26826708,Zwolle,99.5,kg,191,Active,2023-06-10,referral
recnRVI9RQ4EotoPb,Sofia van den Berg,sofia.vandenberg1@gmail.com,1990-01-26,m,,+31661001917,Dordrecht,145.2,kg,191,cancelled,2025-11-06,import
recfmXScIM8mQdaoF,Piotr Vos,piotr.vos@icloud.com,1975-01-23,M,,0647857539,Apeldoorn,106.0,kg,171,actief,2024-06-27,typeform
recNvwr2BnSG7R3cb,Finn Smit,finn.smit@kpnmail.nl,04/18/1983,vrouw,364364014,+31625305458,Amersfoort,125.4,kg,183,on hold,2023-12-09,referral
recyS44JDVQ71L25P,Elena Kowalski,elena.kowalski@gmail.com,1962-11-19,vrouw,,+31645209214,Leiden,125.8,kg,181,ACTIEF,2023-07-14,typeform
rec1JMbjJmd2KqoI3,Ivan Novak,ivan.novak@kpnmail.nl,12/11/1972,V,869942463,06-16236420,Utrecht,89.3,kg,183,active ,2022-04-08,typeform
recJ0BZcm8fqWOAjG,Annelies Yilmaz,annelies.yilmaz@outlook.com,1983-01-29,M,,06-61939395,Amersfoort,108.7,kg,188,churned,2024-10-08,typeform
recjboByhdb2SMNXW,Jan Andersen,jan.andersen@icloud.com,1995-03-03,female,,+31651496563,Maastricht,140.8,kg,182,actief,2023-07-08,campaign_expat_2023
recdry9QNonsTF2Jj,Annelies Brouwer,annelies.brouwer@protonmail.com,2006-03-29,man,229563260,0623497924,Tilburg,107.4,kg,197,ACTIEF,2025-10-21,typeform
recXBQmckmn3eI9kU,Fleur Peters,fleur.peters@yahoo.com,07/24/1968,male,461161825,+31676360635,Eindhoven,129.1,kg,191,cancelled,2024-03-28,referral
rec8VHmaZmYKWI2bS,Olga Brouwer,olga.brouwer1@hotmail.com,1992-10-14,vrouw,,06-32213716,Tilburg,62.2,kg,153,Active,2025-03-29,import
recC7Fc1rVwEH5LGh,Giulia van den Berg,giulia.vandenberg@ziggo.nl,30-06-1970,female,318209019,,Rotterdam,157.8,kg,198,Paused,2022-08-31,website
recLVxPztrAabWiCe,Lucas Peters,lucas.peters@live.nl,11/04/1984,m,777011748,+31604058763,Zwolle,97.3,kg,184,ACTIEF,2026-01-16,website
recnJv8xtww5X7qZy,Femke Vos,femke.vos1@hotmail.com,1986-10-12,f,,0673645416,Den Haag,356.9,lbs,198,cancelled,2025-11-03,referral
recOimIS28OlLDE6H,Fleur Taylor,fleur.taylor@gmail.com,1983-11-09,male,412460907,0673660841,Groningen,81.6,kg,172,opgezegd,2022-11-06,typeform
rec25wNo01O9trySY,Julia Rossi,julia.rossi@icloud.com,1962-07-28,Male,722449689,0686302625,Zaandam,103.5,kg,182,active ,2024-08-18,typeform
recKn8jBDeXwxL7yp,Anna Jansen,n.v.t.,15-06-1970,male,,+31656726647,Den Haag,82.7,kg,152,active ,2024-01-29,typeform
recOABGN0q9wmNObD,Sophie Demir,sophie.demir@live.nl,2008-10-29,m,,06-13565417,Zaandam,125.5,kg,180,Active,2026-03-12,campaign_expat_2023
rec3gxwg7PTidXPaV,Eva Yilmaz,eva.yilmaz@icloud.com,1992-03-31,M,,0650343468,Arnhem,126.3,kg,190,ACTIEF,2024-10-19,typeform
recg0memzIn8kHjIB,Noor Jansen,noor.jansen@icloud.com,1971-01-22,vrouw,813019539,0648790973,Haarlem,95.3,kg,176,Churned,2024-09-06,referral
rec2LxzDL6x93TyyD,Eva Costa,eva.costa@gmail.com,1974-09-07,vrouw,370132087,+31664467153,Groningen,7.8,kg,155,active ,27-02-2023,referral
rec4jjiomXRUUXMOp,Emma Peters,emma.peters1@icloud.com,11/08/1994,V,,+31615069258,Nijmegen,124.7,kg,192,active,2023-10-30,typeform
recAb6fUKsqPX0nmh,Arjun de Graaf,arjun.degraaf@icloud.com,1983-10-03,Male,,+31681329465,Apeldoorn,76.6,kg,156,Prospect,2025-02-03,website
recCfi4tgPojS3Jtg,Daan Dijkstra ,daan.dijkstra@ziggo.nl,26-07-1958,F,804750105,06-78611646,Dordrecht,135.7,kg,185,actief,20-01-2024,import
recN7f1nlrPpwNuqy,Emily Ricci,emily.ricci@kpnmail.nl,1958-01-05,m,580866995,+31625385081,Nijmegen,138.3,kg,187,cancelled,2025-09-15,referral
recsTyJI4nkWeM8I9,Levi Horvat,levi.horvat@live.nl,1967-12-29,female,,+31694338676,Amsterdam,130.9,kg,184,on hold,2025-04-29,website
recTRmEz0hP8YmBAq,Lotte Kowalski,lotte.kowalski@protonmail.com,1994-11-09,V,,+31636319007,Amersfoort,81.2,kg,172,ACTIEF,2022-11-05,typeform
reclOdAckuN0Vq82N,Daan de Groot,daan.degroot@live.nl,1998-09-21,man,,+31620633904,Nijmegen,84.9,kg,171,active,11/17/2022,typeform
recGq4arP64kmCUpt,Fatima Brouwer,fatima.brouwer@protonmail.com,22-02-1989,male,,+31608168760,Rotterdam,142.9,kg,193,ACTIEF,24-07-2022,typeform
recoerw8YItEnBdMt,Jesse Wang ,jesse.wang@gmail.com,1980-08-24,vrouw,958107397,,Almere,117.9,kg,192,Paused,2025-06-15,import
rec8JQwNvabfcYQTU,Femke Nowak,femke.nowak@ziggo.nl,1965-10-02,man,,+31656180775,Groningen,86.0,kg,154,churned,2026-03-31,website
recKT5aGrGpFrj8UM,Willem Ricci,willem.ricci @icloud.com,08/17/1999,V,,06-22271284,Zaandam,102.9,kg,157,actief,2023-08-02,referral
recza2Bic4zp1Kppx,Willem Wang,willem.wang@ziggo.nl,1962-08-13,f,953464295,+31639174513,Arnhem,,kg,191,paused,2024-08-08,website
recyDPBCK3IkcMYE8,Annelies Smit,annelies.smit@outlook.com,1977-05-08,female,498057677,+31644338179,Zwolle,,kg,193,opgezegd,2025-03-22,import
recIjbenzqLyKOMVF,Arjun Andersen,arjun.andersen@gmail.com,1997-11-08,Male,,+31668991296,Eindhoven,135.9,kg,187,Active,2024-06-14,website
recUUWZVTl9FXliHk,Priya Brouwer,priya.brouwer@ziggo.nl,1973-09-05,m,323284206,06-95773806,Tilburg,,kg,193,churned,2024-04-19,campaign_expat_2023
rechP7iIDmABFhd2r,Zeynep van Dijk,zeynep.vandijk@ziggo.nl,1989-07-15,vrouw,,+31616668722,Amsterdam,105.4,kg,166,cancelled,2026-04-06,campaign_expat_2023
recx2ga3iODXlXtO5,Gijs van Leeuwen,gijs.vanleeuwen@outlook.com,2002-10-29,Female,,+31637979465,Leiden,116.5,kg,176,ACTIEF,2024-05-09,typeform
recfeJBc6Kpb7qaHs,Fleur Smits,fleur.smits@kpnmail.nl,1995-04-21,F,,0640505025,Zwolle,79.7,kg,172,ACTIEF,2023-09-08,referral
recBS5b5jukpTNUfd,Maud van den Berg,maud.vandenberg1@icloud.com,1971-12-06,f,,06-17257120,Maastricht,116.8,kg,182,churned,2024-10-24,campaign_expat_2023
recF4PIuonNgqpCOB,Ahmed van den Berg,ahmed.vandenberg@live.nl,1975-05-17,V,,06-95239406,Arnhem,62.7,kg,154,active,2026-06-01,campaign_expat_2023
recoAFtsmwHoplqzE,Youssef Novak,youssef.novak@yahoo.com,1999-10-21,V,132644642,0621482066,Eindhoven,104.1,kg,168,active,2025-06-03,referral
reciiIeUCfMGiAqr5,Mohammed de Vries,mohammed.devries@protonmail.com,1961-01-27,M,,,Dordrecht,150.3,kg,198,ACTIEF,2024-08-31,typeform
recTmIbFDQWZFurza,Lucas Rossi,lucas.rossi@yahoo.com,10/26/1978,male,,06-37716318,Maastricht,154.7,kg,195,active,2022-08-15,typeform
recOPNB6W12Q9LFuN,Olga van der Meer,olga.vandermeer@hotmail.com,1962-05-26,vrouw,,+31639245132,Zaandam,89.9,kg,184,actief,2026-05-10,import
rechkJHrHys12tCzP,Hendrik Vos,hendrik.vos@gmail.com,1993-08-12,male,235142463,06-45072731,Leiden,97.4,kg,164,Churned,07/14/2023,typeform
recwD02PhAaOaDeE6,Luuk Novak,luuk.novak@kpnmail.nl,1977-09-12,Female,,+31694355685,Delft,88.8,kg,184,active ,2023-02-21,typeform
recatHQUtt56RU4D8,Arjun Ivanov,arjun.ivanov@protonmail.com,1968-01-01,man,353841663,+31683545712,Eindhoven,84.2,kg,166,opgezegd,2026-03-24,typeform
recfV6sNje19LyBcf,Grace Jansen,grace.jansen@hotmail.com,1968-02-14,M,,,Leiden,100.4,kg,172,Active,2026-05-23,import
recf90cv6ev5LNogi,Finn Kowalski,finn.kowalski1@ziggo.nl,1975-07-15,male,421950286,06-97331653,Zwolle,130.9,kg,177,actief,2025-01-22,website
recq3j6NR9ZzuHtO1,James de Boer,james.deboer1@kpnmail.nl,1984-01-07,vrouw,,06-66835889,Dordrecht,106.6,kg,172,Active,2025-06-18,import
recsQhWywoAa94LrN,Grace van der Meer,grace.vandermeer@ziggo.nl,1989-05-19,f,,+31641653793,Zwolle,79.4,kg,154,ACTIEF,2025-10-09,import
reclqCoyfCn17mpK8,Youssef Sharma,youssef.sharma@yahoo.com,1978-12-05,male,,+31660151737,Zwolle,109.9,kg,186,ACTIEF,2025-06-13,typeform
reciYCN7kqFE873KQ,Wei Dekker,wei.dekker@ziggo.nl,2004-01-28,Male,,06-62612695,Rotterdam,87.8,kg,156,Churned,2023-02-02,typeform
recFKkuZPLIy07kXX,Emre Bakker,emre.bakker@hotmail.com,1992-09-24,V,,+31665167579,Apeldoorn,85.3,kg,157,ACTIEF,2023-04-24,campaign_expat_2023
recnYLzCT1BYZhkou,Oliver Sharma,oliver.sharma@icloud.com,30-08-2004,Male,,+31627351625,Groningen,152.6,kg,197,on hold,16-07-2022,typeform
recLb3B03huYCKP8W,Femke de Wit,FEMKE.DEWIT@ICLOUD.COM,1968-11-21,f,623505824,06-26943339,Utrecht,151.9,kg,198,cancelled,02-05-2024,referral
recfDxsYIefTbIM9U,Gijs Jansen,gijs.jansen@live.nl,1984-12-18,Male,,+31621084790,Tilburg,70.1,kg,164,active ,2025-11-10,website
rec8SKKapbKTUt3L3,Noor van Dijk,noor.vandijk@yahoo.com,1989-08-06,F,259978814,06-81754636,Nijmegen,97.5,kg,155,active,2024-07-21,website
rec1cKwMTRdiKrChQ,Roos Vos,roos.vos@live.nl,04/20/1999,F,485276264,0618180287,Arnhem,98.6,kg,177,ACTIEF,06/26/2023,typeform
recYqJkIzdFXIbnkP,Luuk Smit,luuk.smit@hotmail.com,1976-01-15,F,644740450,+31691401057,Amersfoort,89.9,kg,164,prospect,2022-05-23,typeform
rec32h0ATm2TF1nTw,James Wilson,james.wilson@hotmail.com,20-04-1986,f,148693751,06-67723692,Apeldoorn,104.6,kg,186,opgezegd,2023-11-20,website
recMrFralJSM47B6w,Piotr Vos,piotr.vos@kpnmail.nl,1966-06-22,F,192265349,06-59109130,Rotterdam,69.0,kg,153,cancelled,2024-08-01,typeform
recXXgivgwmqyxRvw,Deniz Smith,deniz.smith@kpnmail.nl,1978-09-26,Male,,06-89964047,Breda,90.7,kg,159,Churned,02-05-2023,campaign_expat_2023
recBCFYiS38RmQHkQ,Annelies Visser,annelies.visser@hotmail.com,1980-12-29,f,,+31623859535,Groningen,95.9,kg,181,Prospect,2022-10-10,typeform
recx82CdUnIKsl8Fn,Sem Kaya,sem.kaya@kpnmail.nl,09/23/1983,V,,0625232072,Haarlem,91.5,kg,181,actief,2022-09-11,typeform
recazRRtCnREjS8pW,Marco Andersen,marco.andersen@ziggo.nl,1962-07-21,man,,+31668296299,Leiden,74.1,kg,166,churned,2024-08-28,referral
recoXcWFyECrRgAIB,Youssef Smith,youssef.smith@ziggo.nl,1963-07-02,m,345619328,0629173228,Amersfoort,139.1,kg,197,ACTIEF,2026-02-22,typeform
recux3IQtdD8Szoii,Levi Rossi,levi.rossi@protonmail.com,1967-11-25,Female,442379997,+31685426775,Nijmegen,129.3,kg,179,Active,2023-04-27,campaign_expat_2023
rec5IOH7QiQ3Be3JG,Maud de Vries,maud.devries@outlook.com,28-08-1975,V,,06-33907359,Amsterdam,114.8,kg,167,active ,2022-04-26,campaign_expat_2023
recToWHYM8MQstB3h,Elena Chen,elena.chen@ziggo.nl,1982-05-29,vrouw,,06-90463893,Almere,109.9,kg,191,opgezegd,02/25/2023,import
recTscO2Xz9FMQk5A,Kees Visser,kees.visser@yahoo.com,1965-03-24,M,640853936,+31661869455,Haarlem,86.7,kg,164,churned,2023-02-08,import
recZxT1VrH0ZAj3Q0,Eva Kowalski,eva.kowalski@icloud.com,1959-10-20,vrouw,,06-97937694,Haarlem,103.0,kg,167,ACTIEF,2022-11-10,import
reclWG2SHXBc2NFkJ,Ivan Kowalski,ivan.kowalski@yahoo.com,2006-02-15,F,918623054,+31652960243,Delft,106.2,kg,191,actief,2025-06-04,import
recRVGwIeN46x69E5,Emma Jansen,emma.jansen@hotmail.com,1977-02-04,F,,06-28657152,Apeldoorn,107.6,kg,176,Active,2025-07-17,website
rec6utPAsQQBQydNr,Arjun Kowalski,arjun.kowalski@outlook.com,1970-03-02,Male,,+31633880469,Zaandam,,kg,187,Churned,2025-04-14,typeform
recp2xT8PaW2wbjb0,Youssef Smits,youssef.smits@yahoo.com,1988-10-15,F,,0682734682,Amersfoort,131.9,kg,182,active ,2022-03-04,campaign_expat_2023
recM35O4Tk1Nu5PW8,Amira van Dijk,amira.vandijk@outlook.com,1983-10-20,M,,0617272738,Eindhoven,90.6,kg,177,Prospect,2026-02-14,typeform
recSni4Z7mqXejHgf,Milan Yilmaz,milan.yilmaz@outlook.com,1990-05-06,M,,06-37324483,Almere,69.2,kg,160,prospect,2026-05-17,referral
reczlniZep6RIepjn,Noor Peters,noor.peters@protonmail.com,21-06-1997,V,,06-43896347,Rotterdam,,kg,155,paused,2023-12-29,typeform
reclBYTmIAaom2Dx9,Sofia Benali,sofia.benali@icloud.com,1984-09-20,F,356508882,0666356094,Maastricht,118.9,kg,184,ACTIEF,2025-05-06,website
recnsb0d8VZmzID2k,Priya Costa,priya.costa@gmail.com,1986-05-09,F,336318224,06-61494455,Zwolle,134.0,kg,182,opgezegd,2023-07-30,campaign_expat_2023
recrV7AECsQMQBDkZ,James Kaya,james.kaya@hotmail.com,10/28/1966,F,102575113,0668380862,Almere,67.3,kg,156,cancelled,2022-04-07,campaign_expat_2023
rec4VnelwIPMtMvkD,Femke Smith,femke.smith@outlook.com,1992-01-31,Male,663347014,+31656552925,Amersfoort,98.2,kg,180,paused,2024-03-29,website
recGsMnUZ256epED3,Jesse de Jong,jesse.dejong@protonmail.com,1980-08-08,f,,+31685467992,Breda,88.7,kg,178,actief,2025-08-15,referral
recyUP5cMpqzBbCGJ,Femke Smit,femke.smit@live.nl,1963-03-23,Male,,0641314171,Delft,120.1,kg,181,Paused,2024-03-06,import
recrji0nd3KzVGPAJ,Oliver Smith,oliver.smith@kpnmail.nl,1975-09-23,vrouw,,+31601792016,Zaandam,161.4,kg,196,paused,2026-03-03,website
reck1KTfclcPaeet2,Anna El Amrani,anna.elamrani@live.nl,04/04/2005,Male,182906784,+31642836581,Apeldoorn,89.0,kg,182,active,08/09/2023,import
recERYBYesC6O6EGI,Giulia Petrov,giulia.petrov@gmail.com,2002-09-03,Female,,+31609673479,Nijmegen,133.5,kg,189,opgezegd,2026-01-08,referral
rec4Y32CAcGt2vxNa,Mei van den Berg,mei.vandenberg@ziggo.nl,1996-07-22,vrouw,,06-49881910,Zaandam,98.4,kg,164,ACTIEF,2025-09-08,campaign_expat_2023
recstjSDkG3BeGVBh,Den de Jong,deniz.dejongx@live.nl,1974-07-04,Female,,+31644085028,Leiden,88.7,kg,171,opgezegd,2022-05-21,import
rec6GH7wJn9tZw4c9,Marieke Brouwer ,marieke.brouwer@yahoo.com,1987-09-11,M,,06-19194344,Rotterdam,101.4,kg,159,actief,2025-05-30,import
recRy4vov63yoWZwB,Maud Chen,maud.chen@yahoo.com,12/15/1989,Female,973318880,+31663613957,Dordrecht,152.5,kg,191,paused,11-09-2022,import
recAXV70C1eKcNRE1,Sem Jansen,sem.jansen@ziggo.nl,1979-02-24,m,,0604931082,Leiden,68.6,kg,159,opgezegd,2023-11-06,import
recrOSJTaYdY5M76v,Femke El Amrani,femke.elamrani@protonmail.com,1976-02-07,m,,+31611312877,Utrecht,95.1,kg,188,actief,2022-09-12,website
receHqJjSGhhWPBKL,Emily de Groot,emily.degroot@yahoo.com,1966-05-20,M,146628214,06-80031014,Leiden,100.3,kg,187,ACTIEF,2022-03-19,campaign_expat_2023
recXDLUBopdQ0TA9x,Ahmed Wilson,ahmed.wilson@live.nl,03/09/1958,F,,+31638768081,Zwolle,242.9,lbs,172,on hold,21-04-2022,website
reczF0pTn1j09jw7a,Olga Meijer,olga.meijer@protonmail.com,2001-09-15,female,888420924,+31633360098,Zwolle,79.8,kg,162,Paused,2025-09-30,typeform
recS9ZxNxTJmnktEx,Olga Sharma,olga.sharma@gmail.com,1969-11-06,man,,0661782574,Zwolle,72.3,kg,155,Active,2025-07-23,website
recC9a3oA8y8v7SV9,Kasia Mulder,kasia.mulder@ziggo.nl,2005-09-27,male,,+31673202917,Dordrecht,122.2,kg,178,actief,2024-10-24,website
recKje3yB1YEBG41F,Emily Smith,emily.smith@hotmail.com,1967-12-31,V,,+31605687711,Groningen,98.1,kg,177,Prospect,2026-02-11,typeform
recuxPzfS6RR5CbPD,Deniz Hendriks,deniz.hendriks@gmail.com,1962-06-08,vrouw,,06-25948931,Amersfoort,117.3,kg,173,ACTIEF,2025-01-29,campaign_expat_2023
recbKh9iRf1tWZrV6,Marco Mulder,marco.mulder@kpnmail.nl,07-03-1981,Female,,06-17180078,Nijmegen,98.3,kg,189,Prospect,2024-05-08,import
rece4efEiEet1CV5k,Youssef Dekker,youssef.dekker@gmail.com,1971-11-10,M,261410064,+31631814591,Arnhem,127.6,kg,175,active,18-10-2022,typeform
rec3ATYdvetMZyhig,Sem Dekker,sem.dekker@ziggo.nl,1998-06-17,M,,06-74571135,Amsterdam,108.2,kg,189,actief,03/03/2022,referral
rec6FGcS4CnhcLXZy,Marieke Smits ,marieke.smits@outlook.com,1958-07-13,Male,,+31645511064,Dordrecht,103.2,kg,183,Prospect,2023-07-31,typeform
recyWxokjG7jFHqxo,Lisa Peters,lisa.peters@protonmail.com,1963-01-16,female,388889469,06-71408161,Arnhem,145.2,kg,185,Churned,2024-10-21,website
recvfcF43avdyUwgl,Emily Brouwer,emily.brouwer1@gmail.com,2007-09-02,m,530184886,06-39935814,Amersfoort,106.1,kg,177,ACTIEF,2025-02-14,referral
recXdvazFjlyDzOA4,Willem Brown,willem.brown@hotmail.com,1984-01-26,m,,0636546180,Groningen,123.2,kg,186,Churned,15-08-2023,import
recfaagfpYgl3jLdo,Kasia de Wit,kasia.dewit@kpnmail.nl,03/05/1992,Male,,+31677841860,Den Haag,108.8,kg,178,Active,14-02-2024,typeform
recYRsfqtzWp1qdFg,Wei Demir,wei.demir@icloud.com,1979-11-25,f,333470655,06-00169723,Dordrecht,246.7,lbs,169,active ,2024-07-26,typeform
recec7zaQXN4p5JqD,Noor Ivanov,noor.ivanov@ziggo.nl,1969-06-13,Female,272075565,+31637982470,Groningen,84.4,kg,161,Active,2025-01-22,typeform
reccxCdJbufhmqU3R,Milan Dekker,milan.dekker@yahoo.com,1985-02-14,m,,+31656435430,Nijmegen,106.7,kg,187,lead,2025-07-01,import
recPFQiHhvhSPbtSV,Kasia Kowalski,kasia.kowalski@gmail.com,1960-05-27,F,,06-80669540,Nijmegen,79.3,kg,170,gepauzeerd,2023-12-01,typeform
recO1F9HKmxD4ndio,Daan Jansen,daan.jansen@live.nl,05/30/1979,M,,+31633783983,Utrecht,91.5,kg,176,actief,04/23/2022,website
reclfiIphEDIxoOBE,Jesse Novak,jesse.novak@protonmail.com,1969-09-23,Female,,,Delft,90.9,kg,169,cancelled,2023-10-06,import
recAkrZO8u92VFlMK,James Dekker,james.dekker@kpnmail.nl,2007-05-10,m,,+31623828771,Maastricht,71.0,kg,160,Paused,2026-03-09,campaign_expat_2023
recxPvMsfmv8QsYFX,Ivan Smit,ivan.smit@yahoo.com,1985-12-19,F,950134582,06-01851867,Zaandam,111.8,kg,168,Prospect,2024-11-17,typeform
recy5iNpuHPtqL7dq,Wei Jones,wei.jones@protonmail.com,2006-12-19,V,152795777,,Breda,137.3,kg,188,active,09/03/2022,campaign_expat_2023
receIXpdfmdqKZoLb,Marieke Dijkstra,marieke.dijkstra@icloud.com,1960-02-10,female,,+31675947481,Utrecht,151.8,kg,190,churned,2024-06-12,typeform
rec42UzpxUHOs7zpb,Jan Brouwer,jan.brouwer@hotmail.com,1968-06-24,man,,0653742289,Rotterdam,65.0,kg,157,active,2022-04-29,typeform
rec1PDDkLiXbsVVNx,Gijs Rossi,gijs.rossi@kpnmail.nl,1993-09-18,M,,06-83074451,Delft,111.7,kg,165,actief,2022-05-21,referral
reccBxW6rCPQwlVeO,Deniz van den Berg,deniz.vandenberg@icloud.com,08-09-1997,V,,+31635648823,Nijmegen,101.9,kg,162,lead,2023-07-10,campaign_expat_2023
reczmeJQX9Za7IEXk,Thijs Nair,thijs.nair@hotmail.com,1996-05-24,female,,06-50069341,Maastricht,162.0,kg,196,active ,2023-06-23,referral
recFPvFKW96WYPkLf,Olga Vos,olga.vos@live.nl,1986-03-29,Female,410810368,06-61738929,Almere,100.0,kg,185,Active,2025-05-31,typeform
rec3H4r51Puru1kwN,Lisa de Groot,lisa.degroot@protonmail.com,1960-11-18,Female,,06-46024523,Utrecht,112.6,kg,191,ACTIEF,2025-07-22,website
recUxcmFkz5H36paf,Priya Ivanov,priya.ivanov@yahoo.com,2001-10-21,Female,674112131,06-30462445,Amsterdam,137.1,kg,192,Active,2025-03-25,typeform
recwhYzE8Q2teivWv,Sem Horvat,sem.horvat@kpnmail.nl,1974-07-01,M,,+31675747002,Apeldoorn,103.4,kg,164,actief,03/10/2022,campaign_expat_2023
recoHx1cv0occ856h,Sanne Petrov,sanne.petrov@gmail.com,20-10-1994,F,,06-69115696,Eindhoven,130.7,kg,180,active,2022-06-13,typeform
recI7Bqo4ELQFSu3w,Femke de Jong,femke.dejong@protonmail.com,1978-06-14,f,,+31649547894,Dordrecht,116.4,kg,187,active ,2025-10-22,typeform
rec7Z5yczRU1Z7viD,Ruben Smith,ruben.smith@live.nl,1986-02-11,F,608394774,+31691248046,Utrecht,145.2,kg,193,cancelled,2024-10-24,website
recB338HKNnof9bDS,Oliver van Dijk,oliver.vandijk@gmail.com,1990-11-11,V,,06-92986288,Zaandam,99.2,kg,185,active ,2025-01-25,typeform
recmCDEAiZuFf4myU,Lisa van Leeuwen,lisa.vanleeuwen@live.nl,14-09-1966,vrouw,,+31669355682,Delft,94.3,kg,156,Active,12/25/2022,website
recyyafZ4ikjivsDz,Annelies Yilmaz,annelies.yilmaz@icloud.com,03/10/1963,man,480563068,+31606350725,Eindhoven,125.2,kg,178,churned,2023-12-21,import
recGtQhWuQDGqnMkN,Willem Jansen,willem.jansen@outlook.com,1964-12-28,M,901142396,+31631649288,Tilburg,139.0,kg,197,active ,2022-07-07,referral
rechmuPCybu0EmYUw,Fatima Jones,fatima.jones@gmail.com,08-06-1965,Male,,06-97231830,Eindhoven,134.1,kg,184,churned,2022-11-03,import
recikJmQNUdb87tCU,Lucas Bakker,lucas.bakker@icloud.com,1985-08-13,m,670521553,+31617802181,Rotterdam,119.8,kg,178,actief,10/27/2023,typeform
recBcK9p8oaIm9GIb,Femke Yilmaz,femke.yilmaz@protonmail.com,1989-05-04,f,795491645,06-58389143,Delft,89.8,kg,160,active,2025-05-15,campaign_expat_2023
recmzZNoWa8OPs9tC,Hendrik Wang,hendrik.wang@protonmail.com,1986-03-04,m,791907223,+31679634950,Den Haag,111.0,kg,173,active,2025-04-11,import
recgdoJVWxbv7ehY6,Levi Jansen,levi.jansen@live.nl,2003-09-14,f,,,Amersfoort,110.6,kg,174,Churned,2025-02-02,typeform
recL1Yaaxz7wiWJQ7,Arjun Dijkstra,arjun.dijkstra1@ziggo.nl,1964-07-23,man,,+31619289502,Leiden,115.7,kg,185,ACTIEF,2025-09-07,typeform
recyXK6TOIWi8QnMz,Daan Bakker,daan.bakker@protonmail.com,1989-05-27,V,,06-19931641,Dordrecht,129.8,kg,175,active,06-02-2023,campaign_expat_2023
recjelHYgO9qKAEH2,Daan Bakker,daan.bakker@outlook.com,1975-10-21,Male,161596359,,Utrecht,120.2,kg,192,churned,03-12-2023,import
recu8PQIWo7Y9nyyg,Willem de Boer,willem.deboer@live.nl,1975-04-08,Male,675061003,06-76292719,Breda,102.3,kg,166,on hold,2026-03-29,typeform
recshe0wl16wDZxY3,Fleur de Groot,fleur.degrootx@yahoo.com,1977-06-12,f,792982940,06-04924359,Nijmegen,107.6,kg,198,actief,2022-04-08,campaign_expat_2023
recir8CM6MGWVo9Nv,Annelies Smit,annelies.smit@kpnmail.nl,08-11-1994,Male,307604743,06-70777582,Eindhoven,93.9,kg,158,churned,2023-04-21,campaign_expat_2023
recKKBEWZtVwF7X4f,Wei Petrov,wei.petrov@ziggo.nl,08-02-1958,V,,+31683391931,Tilburg,130.2,kg,193,churned,2023-06-13,import
recVfJqi1gKLYVyRe,Daan van der Meer,daan.vandermeer@ziggo.nl,1962-01-12,man,,06-85645858,Haarlem,116.6,kg,180,Active,2025-02-09,import
recrukj9IdB5EaqRy,Lucas Wilson ,lucas.wilson@protonmail.com,1994-05-28,Male,323031274,+31619772921,Apeldoorn,126.4,kg,180,active,2026-05-15,referral
recC7G1emjtvYpmDf,Emre Taylor,emre.taylor@kpnmail.nl,2007-12-06,V,,,Zaandam,82.4,kg,157,ACTIEF,2026-03-29,referral
recUInw0soLFxZqYQ,Annelies Smits,annelies.smits@hotmail.com,1995-10-16,male,,+31665791191,Eindhoven,120.3,kg,173,active,2026-03-19,typeform
rec98eFKzzfIYBJQh,Bram Horvat,bram.horvat@hotmail.com,08/18/1971,M,140716701,,Eindhoven,72.3,kg,155,paused,07-09-2023,campaign_expat_2023
recRPUJLIEdtaFJ1M,Amira Nowak,amira.nowak1@live.nl,1992-12-22,male,,06-94382076,Almere,85.7,kg,166,Churned,2024-12-11,website
